yr,mo,dy,dia,mes,year,st,mag,inj,fat,slat,slon,elat,elon,len,wid
2013,11,17,17,11,2013,MI,0,0,0,4326,-8587,436502,-853136,3699,95
2013,11,17,17,11,2013,MI,0,0,0,448658,-846928,448692,-846893,29,150
2013,11,17,17,11,2013,MI,1,0,0,41895,-860079,418986,-860024,38,50
2013,11,17,17,11,2013,MO,0,0,0,376095,-896558,376106,-896546,1,50
2013,11,17,17,11,2013,MO,3,0,0,370209,-897338,370327,-894759,1425,600
2013,11,17,17,11,2013,OH,1,0,0,409703,-844573,40988,-844236,214,150
2013,11,17,17,11,2013,OH,1,0,0,4119,-83713,411989,-836969,104,75
2013,11,17,17,11,2013,OH,1,0,0,41252,-835953,412613,-835732,132,100
2013,11,17,17,11,2013,OH,1,0,0,41465,-83223,4147,-8321,76,75
2013,11,17,17,11,2013,OH,2,0,0,409609,-843852,410687,-842273,1111,440
2013,11,17,17,11,2013,OH,2,0,0,41539,-83568,41659,-83421,1128,100
2013,11,17,17,11,2013,TN,0,0,0,365875,-86522,365871,-865158,35,50
2013,11,17,17,11,2013,TN,0,0,0,35222,-866418,352218,-866318,57,25
2013,11,17,17,11,2013,TN,1,0,0,365862,-866901,36584,-866727,97,100
2013,11,26,26,11,2013,FL,0,0,0,30175,-851177,302202,-850699,423,50
2013,11,26,26,11,2013,FL,1,0,0,300866,-851899,301268,-851746,292,50
2013,11,26,26,11,2013,NC,1,0,0,347224,-76757,34762,-767271,322,200
2013,11,26,26,11,2013,NC,2,2,0,34697,-76774,34702,-76772,36,200
2013,12,14,14,12,2013,FL,1,0,0,2952,-8131,2961,-8119,952,150
2013,12,20,20,12,2013,AR,0,0,0,34431,-92188,34441,-92165,148,150
2013,12,20,20,12,2013,MS,0,0,0,3216,-9079,321703,-908037,6,50
2013,12,20,20,12,2013,MS,0,0,0,322011,-907,322105,-90686,1,30
2013,12,21,21,12,2013,AR,2,2,0,3353,-9144,338169,-907633,4926,440
2013,12,21,21,12,2013,AR,2,3,1,34907,-90559,35099,-90415,1557,300
2013,12,21,21,12,2013,KY,0,0,0,367343,-883178,367346,-883119,33,50
2013,12,21,21,12,2013,KY,1,0,0,373333,-85396,373691,-853059,553,300
2013,12,21,21,12,2013,KY,1,0,0,38457,-843829,384797,-843252,349,110
2013,12,21,21,12,2013,KY,1,0,0,383,-842477,383318,-8415,574,125
2013,12,21,21,12,2013,LA,1,0,0,326405,-92377,32645,-923651,76,75
2013,12,21,21,12,2013,MS,0,0,0,347412,-897413,347454,-897296,72,100
2013,12,21,21,12,2013,MS,1,1,0,344465,-904171,344665,-903769,267,200
2013,12,21,21,12,2013,MS,1,0,0,34519,-90094,3457,-90005,617,200
2013,12,21,21,12,2013,MS,2,2,1,34149,-90767,3421,-90607,1007,300
2013,12,21,21,12,2013,TX,1,0,0,307418,-944977,307452,-944835,87,25
2013,12,21,21,12,2013,TX,1,0,0,307867,-942042,307944,-941808,148,25
2013,12,21,21,12,2013,TX,1,0,0,306953,-940208,306991,-940158,4,25
2014,1,11,11,1,2014,GA,0,0,0,343328,-845286,343476,-844811,29,10
2014,1,11,11,1,2014,VA,0,0,0,37025,-766377,370354,-766167,136,100
2014,1,11,11,1,2014,VA,0,0,0,368769,-766721,368902,-766409,195,50
2014,1,11,11,1,2014,VA,0,0,0,3708,-763,3709,-76285,108,75
2014,2,20,20,2,2014,AL,1,0,0,346889,-872589,348223,-871687,1072,450
2014,2,20,20,2,2014,AL,1,0,0,347858,-87315,348021,-872899,182,400
2014,2,20,20,2,2014,AL,1,1,0,34895,-872783,34916,-872387,267,500
2014,2,20,20,2,2014,AL,1,0,0,348798,-870707,348865,-870233,273,500
2014,2,20,20,2,2014,IL,0,0,0,397853,-904215,39788,-904178,27,25
2014,2,20,20,2,2014,IL,0,0,0,398193,-904178,398832,-902887,817,50
2014,2,20,20,2,2014,IL,0,0,0,395671,-896256,39568,-896216,22,75
2014,2,20,20,2,2014,IL,0,0,0,395176,-888109,395201,-888067,28,50
2014,2,20,20,2,2014,IL,0,0,0,397821,-877409,398195,-877123,30,75
2014,2,20,20,2,2014,IL,1,0,0,387575,-896151,388432,-894147,2056,300
2014,2,20,20,2,2014,IL,1,0,0,390158,-88998,390627,-88932,48,50
2014,2,20,20,2,2014,IL,1,0,0,376987,-893713,377016,-893651,39,50
2014,2,20,20,2,2014,IL,1,0,0,391784,-887233,391953,-887045,154,100
2014,2,20,20,2,2014,IL,2,1,0,39518,-90841,39633,-9067,1209,80
2014,2,20,20,2,2014,IL,2,1,0,392586,-89234,394689,-88917,2238,200
2014,2,20,20,2,2014,IN,0,0,0,400044,-868666,400899,-8678,748,40
2014,2,20,20,2,2014,IN,0,0,0,39656,-855679,39656,-855679,4,25
2014,2,20,20,2,2014,IN,1,0,0,391792,-852854,391877,-85275,81,50
2014,2,20,20,2,2014,KY,0,0,0,3748,-878974,375524,-8783,622,125
2014,2,20,20,2,2014,KY,0,0,0,371,-8775,37116,-877293,159,125
2014,2,20,20,2,2014,LA,1,0,0,306913,-923903,306987,-923465,265,75
2014,2,20,20,2,2014,MO,1,5,0,361895,-898812,361912,-898774,24,70
2014,2,20,20,2,2014,MO,1,0,0,362349,-898029,362351,-898023,4,25
2014,2,20,20,2,2014,MS,0,0,0,310737,-900019,3108,-900,45,40
2014,2,20,20,2,2014,MS,0,0,0,31253,-8977,3126,-89767,52,50
2014,2,20,20,2,2014,MS,0,0,0,31607,-89255,31615,-89251,6,50
2014,2,20,20,2,2014,MS,1,0,0,31455,-89366,31499,-89307,462,100
2014,2,20,20,2,2014,OH,0,0,0,39889,-844078,399057,-843764,203,80
2014,2,20,20,2,2014,OH,0,0,0,402952,-829659,402958,-829624,13,80
2014,2,20,20,2,2014,TN,1,0,0,351935,-863331,352086,-863108,164,400
2014,2,20,20,2,2014,TN,1,0,0,35176,-862048,351752,-861862,105,100
2014,2,20,20,2,2014,TN,1,0,0,35287,-85992,353028,-859627,198,400
2014,2,20,20,2,2014,TN,1,0,0,353303,-859324,353386,-859135,121,250
2014,2,21,21,2,2014,AL,0,0,0,336512,-864678,336703,-864014,42,150
2014,2,21,21,2,2014,AL,2,1,0,344941,-856754,344994,-856624,83,50
2014,2,21,21,2,2014,GA,0,0,0,3143,-83576,31442,-83541,222,300
2014,2,21,21,2,2014,GA,2,0,0,325745,-829754,326659,-826961,1747,200
2014,2,21,21,2,2014,MD,0,0,0,38242,-7668,38377,-76396,2363,75
2014,2,21,21,2,2014,NC,0,0,0,346697,-792903,346759,-79286,49,25
2014,2,21,21,2,2014,NC,0,0,0,347993,-789753,348014,-789741,16,35
2014,2,21,21,2,2014,NC,1,0,0,35277,-78258,35287,-7825,83,175
2014,2,28,28,2,2014,CA,0,0,0,386297,-121706,386386,-121698,74,50
2014,3,1,1,3,2014,AZ,0,0,0,334176,-111854,334178,-111846,45,100
2014,3,6,6,3,2014,FL,0,0,0,27865,-8285,278654,-828494,5,10
2014,3,6,6,3,2014,FL,0,0,0,27982,-82604,27994,-82586,138,15
2014,3,6,6,3,2014,FL,0,0,0,265793,-80713,265797,-807097,25,50
2014,3,25,25,3,2014,CA,0,0,0,3971,-12167,397107,-121665,26,10
2014,3,26,26,3,2014,CA,0,0,0,388051,-121534,388063,-121522,63,25
2014,3,26,26,3,2014,CA,0,0,0,387624,-121416,38776,-121344,402,20
